"ar","ma","i","iter","quantity","x_point"
1,3,0,4,1.6883716871119,8
1,3,0,4,0.267817846920983,9
1,3,0,4,0.903411781872081,10
1,3,0,4,2.35394848364409,11
1,3,0,4,1.2094035770215,12
1,3,0,4,1.10992751511159,13
1,3,0,4,1.50930925520408,14
1,3,0,4,1.5237065859261,15
1,3,0,4,0.647122988385197,16
1,3,0,4,-0.0830921481458207,17
1,3,0,4,2.80134188581376,18
1,3,0,4,0.610118010075027,19
1,3,0,4,-0.842968705805468,20
1,3,0,4,1.84126255744865,21
1,3,0,4,-0.687410875032521,22
1,3,0,4,-0.303179433770743,23
1,3,0,4,0.641117125055181,24
1,3,0,4,-0.56878052171382,25
1,3,0,4,0.202483398035607,26
1,3,0,4,0.760145782176486,27
1,3,0,4,-0.07931624410979,28
1,3,0,4,0.873965203832399,29
1,3,0,4,1.06876972977305,30
1,3,0,4,-0.163263505151065,31
1,3,0,4,0.698564516597565,32
1,3,0,4,1.1657312436683,33
1,3,0,4,0.800110059472578,34
1,3,0,4,1.33216876971898,35
1,3,0,4,-0.588702525051792,36
1,3,0,4,3.06729990855012,37
1,3,0,4,-0.0788400819003838,38
1,3,0,4,0.87331516252163,39
1,3,0,4,2.81437145794464,40
1,3,0,4,0.236222356904118,41
1,3,0,4,0.890653671027147,42
1,3,0,4,-0.117972200601975,43
1,3,0,4,0.664778410380361,44
1,3,0,4,-1.33732102703876,45
1,3,0,4,-0.00752091615523554,46
1,3,0,4,0.517760068849494,47
1,3,0,4,-1.84295623659016,48
1,3,0,4,1.45723231759796,49
1,3,0,4,-1.06662239180594,50
1,3,0,4,1.51348949464247,51
1,3,0,4,0.498526397068488,52
1,3,0,4,-0.467013539024951,53
1,3,0,4,0.728909344238283,54
1,3,0,4,-3.35331585248684,55
1,3,0,4,-1.96345399688615,56
1,3,0,4,-0.225764458551906,57
1,3,0,4,-2.94113449525592,58
1,3,0,4,1.43727634394346,59
1,3,0,4,0.659280599254612,60
1,3,0,4,-0.10104379038234,61
1,3,0,4,1.60125525149603,62
1,3,0,4,-1.30301077365324,63
1,3,0,4,0.393104784824497,64
1,3,0,4,-0.128827859382428,65
1,3,0,4,-0.941536097625675,66
1,3,0,4,-1.61104327076138,67
1,3,0,4,0.521775726372185,68
1,3,0,4,-1.38827248178234,69
1,3,0,4,-0.263198352592987,70
1,3,0,4,-1.59877542962872,71
1,3,0,4,2.65952014205606,72
1,3,0,4,-0.826390159874201,73
1,3,0,4,0.0080552243408144,74
1,3,0,4,1.40272495005404,75
1,3,0,4,-1.75113705660531,76
1,3,0,4,-0.847019596975766,77
1,3,0,4,-0.745259462812607,78
1,3,0,4,-0.907389756136936,79
1,3,0,4,-0.373094775770339,80
1,3,0,5,1.32022813079483,1
1,3,0,5,0.174523892655274,2
1,3,0,5,0.0151345164989877,3
1,3,0,5,-1.82516971868687,4
1,3,0,5,0.560878882694238,5
1,3,0,5,1.65028699679034,6
1,3,0,5,-0.660918890233781,7
1,3,0,5,-0.0186878978000887,8
1,3,0,5,-0.874676104472136,9
1,3,0,5,1.18267589547659,10
1,3,0,5,-1.88538630804448,11
1,3,0,5,-2.15965705311531,12
1,3,0,5,0.789997916416464,13
1,3,0,5,-0.923423641309236,14
1,3,0,5,-0.264916960615278,15
1,3,0,5,0.753750197585747,16
1,3,0,5,-1.38119716678394,17
1,3,0,5,-1.7033708872055,18
1,3,0,5,0.520762632143546,19
1,3,0,5,1.92284347221375,20
1,3,0,5,-0.283092336204847,21
1,3,0,5,0.938942239917592,22
1,3,0,5,1.15049335859086,23
1,3,0,5,0.252159586758447,24
1,3,0,5,0.621313826725362,25
1,3,0,5,-0.94746740494815,26
1,3,0,5,-0.0395045334759962,27
1,3,0,5,0.460427053169207,28
1,3,0,5,0.340062442078115,29
1,3,0,5,-2.52287551232403,30
1,3,0,5,-1.27439583937413,31
1,3,0,5,-0.808587856225785,32
1,3,0,5,-1.61169319354937,33
1,3,0,5,-1.76287124586872,34
1,3,0,5,-0.934711013683495,35
1,3,0,5,-0.643324804193808,36
1,3,0,5,-1.74189389826508,37
1,3,0,5,0.933469952939149,38
1,3,0,5,-1.89275206292781,39
1,3,0,5,-1.84388641571999,40
1,3,0,5,0.401727826346063,41
1,3,0,5,-1.59204878659661,42
1,3,0,5,-1.99887205850051,43
1,3,0,5,-1.62512368928687,44
1,3,0,5,0.508853333882884,45
1,3,0,5,-1.71595350546068,46
1,3,0,5,0.82227904122265,47
1,3,0,5,-0.669800222824962,48
1,3,0,5,0.694016044403954,49
1,3,0,5,1.83380140797673,50
1,3,0,5,-1.4388450363415,51
1,3,0,5,1.15011588035233,52
1,3,0,5,2.4323002894667,53
1,3,0,5,-0.950493427489198,54
1,3,0,5,-0.0569806856006245,55
1,3,0,5,3.89954886277846,56
1,3,0,5,-2.00938784201786,57
1,3,0,5,0.344024516818199,58
1,3,0,5,1.36312478024162,59
1,3,0,5,-1.45106374355211,60
1,3,0,5,1.50465531906679,61
1,3,0,5,0.186789576048052,62
1,3,0,5,-1.95482354474816,63
1,3,0,5,-0.194334701683892,64
1,3,0,5,0.5991575700313,65
1,3,0,5,-0.819675383811764,66
1,3,0,5,0.576534804419579,67
1,3,0,5,0.603132709063094,68
1,3,0,5,-0.0174779840926194,69
1,3,0,5,0.724947595376832,70
1,3,0,5,-0.386625989198902,71
1,3,0,5,-0.373835882617928,72
1,3,0,5,-0.800884078780357,73
1,3,0,5,-0.349369070624722,74
1,3,0,5,0.84630743358504,75
1,3,0,5,-2.69913555023339,76
1,3,0,5,0.45882559959756,77
1,3,0,5,0.605708357815263,78
1,3,0,5,-1.83867000499271,79
1,3,0,5,2.23619663694641,80
1,3,1,1,0,1
1,3,1,1,0.27163977379747,2
1,3,1,1,0.489246032638652,3
1,3,1,1,1.98314567815187,4
1,3,1,1,1.22747613470322,5
1,3,1,1,1.61782912374403,6
1,3,1,1,1.31977720278514,7
1,3,1,1,2.37369035901591,8
1,3,1,1,2.23525811084898,9
1,3,1,1,1.74098325165993,10
1,3,1,1,1.04353458297793,11
1,3,1,1,0.151129092699163,12
1,3,1,1,-0.725222449509207,13
1,3,1,1,-1.41337883837408,14
1,3,1,1,-1.37052848257317,15
1,3,1,1,-2.37232741088081,16
1,3,1,1,-3.1368337725737,17
1,3,1,1,-2.11826699990645,18
1,3,1,1,-3.19624690099762,19
1,3,1,1,-4.34831880423553,20
1,3,1,1,-3.25773685853668,21
1,3,1,1,-5.07830241184762,22
1,3,1,1,-4.97267135965848,23
1,3,1,1,-4.90278035044271,24
1,3,1,1,-6.03746986511163,25
1,3,1,1,-5.96986668838232,26
1,3,1,1,-6.66756981273934,27
1,3,1,1,-6.65282665731723,28
1,3,1,1,-5.14876813734182,29
1,3,1,1,-4.65220881475688,30
1,3,1,1,-3.30319420052354,31
1,3,1,1,-1.25282722583397,32
1,3,1,1,0.512693306905859,33
1,3,1,1,2.65934027812331,34
1,3,1,1,3.11633196932174,35
1,3,1,1,3.95527829595345,36
1,3,1,1,5.3079369885998,37
1,3,1,1,5.27032004333925,38
1,3,1,1,4.90705878969003,39
1,3,1,1,6.67893409131715,40
1,3,1,1,5.99404195243585,41
1,3,1,1,5.38228090123388,42
1,3,1,1,3.88012416626106,43
1,3,1,1,3.50588092754137,44
1,3,1,1,2.9554790136203,45
1,3,1,1,4.20469685645383,46
1,3,1,1,5.57261839252592,47
1,3,1,1,6.05064366069182,48
1,3,1,1,6.90548309051123,49
1,3,1,1,8.41741564911512,50
1,3,1,1,8.92452797106977,51
1,3,1,1,9.87928185263667,52
1,3,1,1,12.841369680855,53
1,3,1,1,12.5167501630611,54
1,3,1,1,15.123219587649,55
1,3,1,1,14.6241474868306,56
1,3,1,1,14.7491997855924,57
1,3,1,1,13.0602629756518,58
1,3,1,1,11.5795098111259,59
1,3,1,1,11.4957387451517,60
1,3,1,1,11.5067603621021,61
1,3,1,1,11.1138988896448,62
1,3,1,1,10.5454250928805,63
1,3,1,1,10.0279103270028,64
1,3,1,1,9.01278454485808,65
1,3,1,1,8.01630093614732,66
1,3,1,1,8.24053295124588,67
1,3,1,1,8.53828639199929,68
1,3,1,1,9.34776151018832,69
1,3,1,1,10.2713020531977,70
1,3,1,1,11.793282373269,71
1,3,1,1,11.2293978428878,72
1,3,1,1,11.4201835142192,73
1,3,1,1,10.8193902491578,74
1,3,1,1,10.9294318418821,75
1,3,1,1,10.1529726776152,76
1,3,1,1,8.93930804150474,77
1,3,1,1,8.57747527745395,78
1,3,1,1,7.03404908608795,79
1,3,1,1,7.16341785565673,80
1,3,1,1,7.80693294985039,81
1,3,1,2,0,1
1,3,1,2,0.571988935306026,2
1,3,1,2,-0.16268343482333,3
1,3,1,2,0.0059154296994624,4
1,3,1,2,1.31496109770587,5
1,3,1,2,1.38993294398081,6
1,3,1,2,2.06491623739549,7
1,3,1,2,2.23253935470531,8
1,3,1,2,0.786924850003747,9
1,3,1,2,1.42969724376377,10
1,3,1,2,1.81128302225974,11
1,3,1,2,1.75244240686373,12
1,3,1,2,-0.124092742710366,13
1,3,1,2,0.685466166007296,14
1,3,1,2,-0.25636646659104,15
1,3,1,2,1.23194861423549,16
1,3,1,2,1.54705916881806,17
1,3,1,2,3.47720492274291,18
1,3,1,2,1.15377595815142,19
1,3,1,2,2.58567301214439,20
1,3,1,2,1.53918386280946,21
1,3,1,2,2.684569057969,22
1,3,1,2,-0.963187998208453,23
1,3,1,2,-1.87978456633778,24
1,3,1,2,-0.819969882682965,25
1,3,1,2,1.04393682721258,26
1,3,1,2,1.60916767403345,27
1,3,1,2,0.949339761996462,28
1,3,1,2,-0.968208122634172,29
1,3,1,2,-2.22074011486387,30
1,3,1,2,-1.95469692171959,31
1,3,1,2,-0.777348922296458,32
1,3,1,2,-0.793539208449754,33
1,3,1,2,-1.2940381784367,34
1,3,1,2,1.05789430846669,35
1,3,1,2,2.16370147609831,36
1,3,1,2,1.4871809316431,37
1,3,1,2,0.703736491958568,38
1,3,1,2,0.566322589217974,39
1,3,1,2,0.0952659755789971,40
1,3,1,2,0.261711929809993,41
1,3,1,2,-1.12329779106372,42
1,3,1,2,-0.19362063083122,43
1,3,1,2,-3.00936379525021,44
1,3,1,2,-2.01041882155356,45
1,3,1,2,-2.09217517647693,46
1,3,1,2,-2.03348228611416,47
1,3,1,2,-1.56436888241206,48
1,3,1,2,-3.19450054522598,49
1,3,1,2,-2.22965960160047,50
1,3,1,2,0.455297434174571,51
1,3,1,2,-0.211822608287631,52
1,3,1,2,1.05906030046301,53
1,3,1,2,-0.198338009904352,54
1,3,1,2,0.956149231658487,55
1,3,1,2,-0.177577958849805,56
1,3,1,2,-0.852776368827223,57
1,3,1,2,-2.25708503942197,58
1,3,1,2,-1.2823066164864,59
1,3,1,2,-0.825769379978408,60
1,3,1,2,-0.681987155896103,61
1,3,1,2,-1.9700264787549,62
1,3,1,2,-0.425449722818676,63
1,3,1,2,-1.47984255579722,64
1,3,1,2,-1.99404506060876,65
1,3,1,2,-3.91837063299416,66
1,3,1,2,-1.71524233106166,67
1,3,1,2,-4.69506984797327,68
1,3,1,2,-3.31157295054474,69
1,3,1,2,-3.33611548070056,70
1,3,1,2,-1.52363036794361,71
1,3,1,2,-1.2090053527135,72
1,3,1,2,-1.60648542564735,73
1,3,1,2,-1.49748304292331,74
1,3,1,2,-1.65453773772267,75
1,3,1,2,-1.76882815769933,76
1,3,1,2,-1.29643039219824,77
1,3,1,2,-1.37902756823357,78
1,3,1,2,-0.0236680578904784,79
1,3,1,2,-2.12810794361265,80
1,3,1,2,-1.3312584278618,81
1,3,1,3,0,1
1,3,1,3,-1.37645694113056,2
1,3,1,3,0.758676689280791,3
1,3,1,3,1.31490343330317,4
1,3,1,3,1.0013248740481,5
1,3,1,3,2.05581179747643,6
1,3,1,3,2.01200800033423,7
1,3,1,3,3.20340233465821,8
1,3,1,3,0.512203579549361,9
1,3,1,3,2.73464976659892,10
1,3,1,3,1.62352835597478,11
1,3,1,3,3.62101140664051,12
1,3,1,3,2.26350698521351,13
1,3,1,3,3.82287985066064,14
1,3,1,3,6.0440396842702,15
1,3,1,3,4.34402788623146,16
1,3,1,3,5.65454791724582,17
1,3,1,3,5.45862307882954,18
1,3,1,3,7.09675730526783,19
1,3,1,3,5.61425563842408,20
1,3,1,3,4.31003555641906,21
1,3,1,3,6.56290163830693,22
1,3,1,3,7.07592979546221,23
1,3,1,3,4.82399633146522,24
1,3,1,3,5.71485853481971,25
1,3,1,3,6.99270998119371,26
1,3,1,3,7.78074433092653,27
1,3,1,3,6.14428155645529,28
1,3,1,3,6.40740386324871,29
1,3,1,3,8.46917159205354,30
1,3,1,3,5.57995696177193,31
1,3,1,3,8.41813442606605,32
1,3,1,3,8.69498015393385,33
1,3,1,3,8.22355526796121,34
1,3,1,3,9.74962977228282,35
1,3,1,3,10.3723836120983,36
1,3,1,3,11.4460422870771,37
1,3,1,3,8.8867218798165,38
1,3,1,3,10.2048196553325,39
1,3,1,3,10.7807345116129,40
1,3,1,3,8.91095014458902,41
1,3,1,3,9.898692002024,42
1,3,1,3,8.4356578558059,43
1,3,1,3,11.9655633591915,44
1,3,1,3,8.59830791310282,45
1,3,1,3,8.88643934470752,46
1,3,1,3,9.72022359250215,47
1,3,1,3,7.54100183994729,48
1,3,1,3,8.1198050898003,49
1,3,1,3,7.20401627325177,50
1,3,1,3,6.35745986404179,51
1,3,1,3,9.52740631952483,52
1,3,1,3,6.86661410860731,53
1,3,1,3,9.06412011090048,54
1,3,1,3,7.85682723626755,55
1,3,1,3,8.16254475540413,56
1,3,1,3,9.21151518687964,57
1,3,1,3,6.48354375219696,58
1,3,1,3,7.99056499636445,59
1,3,1,3,6.2505999820604,60
1,3,1,3,6.28126548718611,61
1,3,1,3,7.16165417147465,62
1,3,1,3,5.20477565565782,63
1,3,1,3,6.47396419248168,64
1,3,1,3,6.41779052976113,65
1,3,1,3,5.56002969649503,66
1,3,1,3,4.45896213711176,67
1,3,1,3,5.33549412330749,68
1,3,1,3,3.35943448881235,69
1,3,1,3,2.76569301517381,70
1,3,1,3,3.12366632388493,71
1,3,1,3,0.959444996292545,72
1,3,1,3,1.81880156829119,73
1,3,1,3,0.735128657557517,74
1,3,1,3,-0.0351208091610755,75
1,3,1,3,-1.28713439635292,76
1,3,1,3,-1.61606662709652,77
1,3,1,3,-2.7269515975429,78
1,3,1,3,-3.34886939337052,79
1,3,1,3,-3.23631153080183,80
1,3,1,3,-2.70213819709715,81
1,3,1,4,0,1
1,3,1,4,3.73168569197597,2
1,3,1,4,0.274523448528647,3
1,3,1,4,4.86399460133231,4
1,3,1,4,0.996100977300295,5
1,3,1,4,6.07928788703385,6
1,3,1,4,0.00158268197726397,7
1,3,1,4,5.07851719966783,8
1,3,1,4,1.71926656521156,9
1,3,1,4,3.81682138930019,10
1,3,1,4,0.836917808037793,11
1,3,1,4,2.5826100064186,12
1,3,1,4,0.0112422837540871,13
1,3,1,4,4.15233816009545,14
1,3,1,4,1.2036564717493,15
1,3,1,4,4.81090038708664,16
1,3,1,4,1.20156595537642,17
1,3,1,4,3.67591459871858,18
1,3,1,4,1.33779361172032,19
1,3,1,4,3.43848503752219,20
1,3,1,4,1.73734582358973,21
1,3,1,4,2.05868934408577,22
1,3,1,4,0.408329028082039,23
1,3,1,4,1.75569018178335,24
1,3,1,4,-0.298098575673399,25
1,3,1,4,0.403789789325174,26
1,3,1,4,0.153771546830863,27
1,3,1,4,0.358982681579384,28
1,3,1,4,2.48796583921104,29
1,3,1,4,1.27329383708676,30
1,3,1,4,1.67210475704676,31
1,3,1,4,2.24207719339714,32
1,3,1,4,0.911199453851349,33
1,3,1,4,2.55495623749314,34
1,3,1,4,1.7948134168888,35
1,3,1,4,3.21779022315833,36
1,3,1,4,3.41462695950378,37
1,3,1,4,2.69632400403036,38
1,3,1,4,4.28657062481462,39
1,3,1,4,3.60766677700747,40
1,3,1,4,4.62766210442193,41
1,3,1,4,6.37946999502168,42
1,3,1,4,5.05087702162288,43
1,3,1,4,6.45986360234246,44
1,3,1,4,5.26083227690135,45
1,3,1,4,5.28348098415296,46
1,3,1,4,5.60567937629873,47
1,3,1,4,5.05852826864379,48
1,3,1,4,5.05790826490477,49
1,3,1,4,5.29934360166358,50
1,3,1,4,4.18739224603676,51
1,3,1,4,6.60543815722925,52
1,3,1,4,5.95176165857492,53
1,3,1,4,5.75822311225007,54
1,3,1,4,5.34172337917154,55
1,3,1,4,3.55617581659279,56
1,3,1,4,4.89235463606171,57
1,3,1,4,3.31416145123924,58
1,3,1,4,4.9887267322701,59
1,3,1,4,3.65524229087868,60
1,3,1,4,4.84685642643862,61
1,3,1,4,4.00786109482028,62
1,3,1,4,6.15862459166502,63
1,3,1,4,3.16228623422558,64
1,3,1,4,5.64137212471088,65
1,3,1,4,4.64388682754622,66
1,3,1,4,3.95537657410116,67
1,3,1,4,5.98233573235153,68
1,3,1,4,1.92759017962634,69
1,3,1,4,7.15945941444219,70
1,3,1,4,1.70556217820475,71
1,3,1,4,8.06018962450468,72
1,3,1,4,0.901556009810928,73
1,3,1,4,6.1454001206062,74
1,3,1,4,0.920091864095929,75
1,3,1,4,4.44990636506265,76
1,3,1,4,1.33103073826427,77
1,3,1,4,5.51956774987723,78
1,3,1,4,1.22656131749652,79
1,3,1,4,5.8819625922153,80
1,3,1,4,1.64867797045726,81
1,3,1,5,0,1
1,3,1,5,1.22855102622518,2
1,3,1,5,2.03570598274786,3
1,3,1,5,2.29833189402968,4
1,3,1,5,2.11090043800708,5
1,3,1,5,2.55066776350589,6
1,3,1,5,2.70973797443526,7
1,3,1,5,2.49984873866366,8
1,3,1,5,4.20550390520395,9
1,3,1,5,5.57701340847904,10
1,3,1,5,6.33642331513798,11
1,3,1,5,7.57211712505245,12
1,3,1,5,9.08123465023071,13
1,3,1,5,9.78322111160047,14
1,3,1,5,11.7773630434222,15
1,3,1,5,12.0476000416404,16
1,3,1,5,12.8586062447152,17
1,3,1,5,13.0896744291135,18
1,3,1,5,13.0000595563685,19
1,3,1,5,13.676017024979,20
1,3,1,5,11.7238792098217,21
1,3,1,5,14.1937599520608,22
1,3,1,5,13.4093356267559,23
1,3,1,5,11.8696730959155,24
1,3,1,5,12.9929007489208,25
1,3,1,5,10.239226972399,26
1,3,1,5,9.14928418726695,27
1,3,1,5,9.26177751572702,28
1,3,1,5,8.78861353541269,29
1,3,1,5,8.0722473009193,30
1,3,1,5,9.53538914042258,31
1,3,1,5,10.2158782674909,32
1,3,1,5,9.68662541489386,33
1,3,1,5,10.4676443730448,34
1,3,1,5,9.39369861342785,35
1,3,1,5,7.69582474685115,36
1,3,1,5,8.28702686393017,37
1,3,1,5,9.90226475447771,38
1,3,1,5,10.1018951943601,39
1,3,1,5,10.0521447318802,40
1,3,1,5,10.607912242618,41
1,3,1,5,9.51776025311484,42
1,3,1,5,8.27879870934163,43
1,3,1,5,8.59869347122164,44
1,3,1,5,6.99018738109288,45
1,3,1,5,6.84112435336687,46
1,3,1,5,6.14556528545499,47
1,3,1,5,4.32676635955037,48
1,3,1,5,5.028917669435,49
1,3,1,5,3.86676075820494,50
1,3,1,5,3.24605793581039,51
1,3,1,5,2.21456052545522,52
1,3,1,5,3.12653572313534,53
1,3,1,5,3.4300581408981,54
1,3,1,5,1.82520917939738,55
1,3,1,5,1.70978437129109,56
1,3,1,5,1.52542674973935,57
1,3,1,5,1.88728878345186,58
1,3,1,5,1.37161836672686,59
1,3,1,5,1.1651734612889,60
1,3,1,5,1.53908420383937,61
1,3,1,5,1.82440437076865,62
1,3,1,5,0.965414672771307,63
1,3,1,5,2.09278730760472,64
1,3,1,5,1.61373001767743,65
1,3,1,5,2.20999805960516,66
1,3,1,5,4.63617580048693,67
1,3,1,5,3.81904427391229,68
1,3,1,5,3.63189007390641,69
1,3,1,5,3.23787230489646,70
1,3,1,5,1.70795538633553,71
1,3,1,5,0.962604037171581,72
1,3,1,5,0.233556168052042,73
1,3,1,5,-0.832084503346429,74
1,3,1,5,-1.0090243512476,75
1,3,1,5,-1.91129112687179,76
1,3,1,5,-4.15483518669697,77
1,3,1,5,-4.26004420089411,78
1,3,1,5,-3.86943683303066,79
1,3,1,5,-2.71575692463575,80
1,3,1,5,-1.33966239924541,81
2,0,0,1,-1.14362080086838,1
2,0,0,1,0.00858885996546341,2
2,0,0,1,-1.51151822069979,3
2,0,0,1,-2.04390192657534,4
2,0,0,1,-0.313969436163849,5
2,0,0,1,2.80008409287015,6
2,0,0,1,3.88796279056597,7
2,0,0,1,1.70317504196486,8
2,0,0,1,-1.81698601578733,9
2,0,0,1,-2.45125248075112,10
2,0,0,1,-2.05866050538895,11
2,0,0,1,-0.270514145869233,12
2,0,0,1,1.0534256463834,13
2,0,0,1,-0.0178891651397511,14
2,0,0,1,-1.0738910041376,15
2,0,0,1,-0.82155053079558,16
2,0,0,1,0.387429233548466,17
2,0,0,1,-1.07065503603688,18
2,0,0,1,-2.23402853579279,19
2,0,0,1,-0.77543955617874,20
2,0,0,1,-0.18205600788073,21
2,0,0,1,0.436503781047583,22
2,0,0,1,1.87582039393374,23
2,0,0,1,2.35105784060565,24
2,0,0,1,1.46920440833489,25
2,0,0,1,-1.33499859072684,26
2,0,0,1,-1.93690986369794,27
2,0,0,1,-0.151200568132826,28
2,0,0,1,0.77580784480763,29
2,0,0,1,1.31849214168142,30
2,0,0,1,3.785407672904,31
2,0,0,1,0.0807049157045494,32
2,0,0,1,-0.639363996326512,33
2,0,0,1,-1.59182168166789,34
2,0,0,1,-1.59793715055481,35
2,0,0,1,0.139889780506036,36
2,0,0,1,1.74904156055659,37
2,0,0,1,0.876760183819613,38
2,0,0,1,0.0673405199348276,39
2,0,0,1,-1.10310597293833,40
2,0,0,1,-0.67276282687973,41
2,0,0,1,0.532246835505314,42
2,0,0,1,1.32150924075563,43
2,0,0,1,0.853015452239656,44
2,0,0,1,-2.81930176128857,45
2,0,0,1,-0.732974819609967,46
2,0,0,1,0.387407369215176,47
2,0,0,1,0.906459135365524,48
2,0,0,1,1.00088519679569,49
2,0,0,1,0.519352671175984,50
2,0,0,1,0.476706978449127,51
2,0,0,1,1.28433255811772,52
2,0,0,1,0.891669216371351,53
2,0,0,1,-1.17086420764868,54
2,0,0,1,-3.73206566245237,55
2,0,0,1,-2.1707282691426,56
2,0,0,1,1.41655328202299,57
2,0,0,1,3.74527762329314,58
2,0,0,1,2.49551477843285,59
2,0,0,1,-0.659747141069517,60
2,0,0,1,-1.74729305923957,61
2,0,0,1,-0.0324062422905566,62
2,0,0,1,0.648866969478637,63
2,0,0,1,1.42722743357902,64
2,0,0,1,0.516694200511942,65
2,0,0,1,1.60728343927785,66
2,0,0,1,-0.784506414535751,67
2,0,0,1,-1.43512639440664,68
2,0,0,1,-2.20157794690141,69
2,0,0,1,-2.19769733025493,70
2,0,0,1,-1.22890180227749,71
2,0,0,1,0.769690191237235,72
2,0,0,1,2.21304493571559,73
2,0,0,1,2.76551885824803,74
2,0,0,1,1.7462864108344,75
2,0,0,1,0.257537340430146,76
2,0,0,1,-0.20186319167925,77
2,0,0,1,-0.0322827277935608,78
2,0,0,1,-0.785698363845406,79
2,0,0,1,-2.04469462275743,80
2,0,0,2,2.23584770346632,1
2,0,0,2,1.08508848810044,2
2,0,0,2,-1.09520892707507,3
2,0,0,2,-4.17509825264698,4
2,0,0,2,-3.15932985355092,5
2,0,0,2,4.21784319366292,6
2,0,0,2,5.04689989480895,7
2,0,0,2,-1.88923825109176,8
2,0,0,2,-5.28877837712291,9
2,0,0,2,-2.37085085933471,10
2,0,0,2,3.72867218257899,11
2,0,0,2,1.52428922936174,12
2,0,0,2,-1.24265158685211,13
2,0,0,2,-0.236953536631507,14
2,0,0,2,-0.141189444413651,15
2,0,0,2,-0.00445531982210831,16
2,0,0,2,1.00291731027336,17
2,0,0,2,0.87808566952666,18
2,0,0,2,-0.982693828275654,19
2,0,0,2,-0.42383848852713,20
2,0,0,2,0.013171146000555,21
2,0,0,2,-0.22284870019285,22
2,0,0,2,0.451247943818816,23
2,0,0,2,-0.709981621632651,24
2,0,0,2,-1.24937624189186,25
2,0,0,2,-1.35129198751205,26
2,0,0,2,0.39030035624895,27
2,0,0,2,2.06479728039119,28
2,0,0,2,0.860273369891401,29
2,0,0,2,-1.40159160562678,30
2,0,0,2,-2.21120213398253,31
2,0,0,2,-2.47978317349088,32
2,0,0,2,-0.37641251638346,33
2,0,0,2,2.0850219865369,34
2,0,0,2,2.71296741740099,35
2,0,0,2,0.0778031126217642,36
2,0,0,2,-3.01349432787131,37
2,0,0,2,-1.03560277332498,38
2,0,0,2,1.59608439594397,39
2,0,0,2,2.0577867066156,40
2,0,0,2,-1.240747216685,41
2,0,0,2,-4.01257305391764,42
2,0,0,2,-1.25971560513741,43
2,0,0,2,1.91006455374471,44
2,0,0,2,0.749883799345387,45
2,0,0,2,-2.80585481790797,46
2,0,0,2,-2.18233080339613,47
2,0,0,2,1.35431567195596,48
2,0,0,2,4.18795809723159,49
2,0,0,2,3.15230980159634,50
2,0,0,2,-1.33775561782856,51
2,0,0,2,-4.09418230748541,52
2,0,0,2,-1.67152592929219,53
2,0,0,2,2.72028136269285,54
2,0,0,2,3.59984790134756,55
2,0,0,2,-1.48715107854207,56
2,0,0,2,-3.58757448305823,57
2,0,0,2,-0.153326724570118,58
2,0,0,2,4.03378490902957,59
2,0,0,2,1.82517967496891,60
2,0,0,2,-1.92361759257185,61
2,0,0,2,-3.28827426355883,62
2,0,0,2,-1.12952511268806,63
2,0,0,2,1.6423099588032,64
2,0,0,2,0.844895219125407,65
2,0,0,2,-0.108576532081152,66
2,0,0,2,-1.7710929209586,67
2,0,0,2,-1.73573717812579,68
2,0,0,2,-1.09301759993016,69
2,0,0,2,2.22309790400909,70
2,0,0,2,3.60761992616081,71
2,0,0,2,0.267183044657804,72
2,0,0,2,-1.23591838196627,73
2,0,0,2,-1.74650905710045,74
2,0,0,2,0.891094912352942,75
2,0,0,2,0.607349791149914,76
2,0,0,2,2.27379759470499,77
2,0,0,2,-0.11932391557913,78
2,0,0,2,-2.01898421094009,79
2,0,0,2,-2.33834268307057,80
2,0,0,3,-2.2905339199138,1
2,0,0,3,-0.357898236802194,2
2,0,0,3,-0.245112643743285,3
2,0,0,3,0.0274855430314301,4
2,0,0,3,0.742132992046175,5
2,0,0,3,1.6285468919742,6
2,0,0,3,-2.36669879317622,7
2,0,0,3,-1.59130536051555,8
2,0,0,3,-1.20838779542207,9
2,0,0,3,-2.09505849636204,10
2,0,0,3,-0.688565952008886,11
2,0,0,3,-0.899564021589091,12
2,0,0,3,-0.602374306649724,13
2,0,0,3,0.469217125071352,14
2,0,0,3,-0.686210241526566,15
2,0,0,3,1.58381970446117,16
2,0,0,3,-0.410819067262066,17
2,0,0,3,2.65450667516113,18
2,0,0,3,-0.675361426854368,19
2,0,0,3,1.55256430864724,20
2,0,0,3,-0.582396151782891,21
2,0,0,3,0.393701993005525,22
2,0,0,3,-0.659192131204294,23
2,0,0,3,-0.441143082590654,24
2,0,0,3,-0.711283254047405,25
2,0,0,3,-1.35298517751837,26
2,0,0,3,1.34446541090038,27
2,0,0,3,-1.56797056770005,28
2,0,0,3,1.94775912634801,29
2,0,0,3,-0.258821822133349,30
2,0,0,3,0.0898703515568763,31
2,0,0,3,-0.716271231662805,32
2,0,0,3,0.086577501745677,33
2,0,0,3,-1.29293830601855,34
2,0,0,3,2.06797281193411,35
2,0,0,3,-1.35587238865622,36
2,0,0,3,1.54939414489016,37
2,0,0,3,-0.449302455140629,38
2,0,0,3,-0.616858202044469,39
2,0,0,3,-0.735619193859499,40
2,0,0,3,-0.785477936836328,41
2,0,0,3,-1.03901028333491,42
2,0,0,3,0.46584732688555,43
2,0,0,3,-0.899022080265517,44
