753,Machine Learning Researcher,    Schrodinger,"New York, NY",,"Experience using Machine Learning in low data settings. The candidate should understand how Machine Learning algorithms work, and be able to discuss optimal..."
754,Data Operations Analyst,        Ford Motor Company,"Dearborn, MI",,"Business users, existing data sources, databases and other relevant documents and systems Serve as data subject matter expert and demonstrate an understanding..."
755,Research Scientist - Machine Learning,    Baidu USA,"Sunnyvale, CA 94089",,"Baidu Research, headquartered in Silicon Valley, is looking to hire Research Scientists with strong machine learning or deep learning backgrounds...."
756,Data Scientist/Modeling - Applied Technology - 13350,        Crowe Horwath,"Chicago, IL 60606 (Loop area)",,Statistics Engineering Computer Science Data Science Mathematics Physics [or similar academic pedigree]....
757,Marketing Analytics Data Scientist – NYC Tech Dev Center,        T. Rowe Price,"New York, NY",,We’re looking for Data Scientists to join our new Technology Development Center in Manhattan. The Data Scientist will join a team that provides a service to the...
758,Senior Scientist,    Aequor Technologies,"San Francisco, CA",,"Support vendor selection, and the creation and prosecution of statements of work (SOWs) with vendors to acquire data such as NGS data from patient samples..."
759,"Data Scientist, Predictive Modeling / SAS / R",    D.W. Simpson Global Actuarial Recruitment,Missouri,,"Data Scientist, Midwest, USA:. Large, well-known reinsurance group looking to hire a skilled Data Scientist to develop predictive modeling solutions for both..."
760,"Subject Matter Expert, Operations Research Analyst",        Centra Technology,"McLean, VA",,"The analyst will use sound analytic methods, incorporating effective data visualization methods. CENTRA Technology, Inc...."
761,Data Scientist (S),        ViaSat,"Austin, TX",,"The Data Scientist will perform statistical analysis and inference, data modeling, clustering and predictive analysis...."
768,Data Scientist (JID 6086) (6086),        California State University,"Northridge, CA","$4,372 - $7,650 a month",Data Scientist (JID 6086). Designs dashboards and other data visualizations for exploring data related to the prediction models;...
769,Data Analytics Scien Lv 2-PCCI,        Parkland Hospital,"Dallas, TX",,"As an experienced data analytic scientist, will be responsible for coordinating specific phases of data analytics (extraction, analysis, manipulation, synthesis..."
770,Statistician,        Catapult Consultants,"Nashville, TN",,"Data Analysts to provide proactive data analysis results with statistically high probabilities of producing case referrals to law enforcement, overpayments, and..."
771,Data Scientist,        CarGurus,"Cambridge, MA 02138 (West Cambridge area)",,"2+ years of experience as a Data Scientist. As a Data Scientist, the goal is to extract insights from voluminous amounts of data and set the strategic course..."
772,Project Research Analyst,        ANSER,"Fort Belvoir, VA",,BASIC JOB DESCRIPTION The Analyst conducts organized analytical assessments and evaluations to understand and/or evaluate complex issues to inform decision
773,Data Scientist,    TravelPass Group,"Lehi, UT 84043",,"TravelPass Group is seeking a Data Scientist to join our Business Analytics team in Lehi, UT. Experience handling unstructured data sources...."
774,Data Analyst/Statistician-PHARMA,        Smith Hanley Associates,"Stamford, CT","$90,000 - $110,000 a year",Data Analyst/ Statistician/-Pharma Analytic Consulting Agency. This consulting agency (primary clients are in the Pharma/Health Science space) is responsible...
775,Data Scientist – All Levels,"        athenahealth, Inc.","Watertown, MA",,"Analytics, Big Data, Business Intelligence, Data Mining, Experimental Design, Predictive Modeling. Data Science - All Levels...."
776,Sr. Data Analyst – Financial Planning and Analysis,        Minnesota Eye Consultants,"Bloomington, MN",,SENIOR DATA ANALYST - FINANCIAL PLANNING AND ANALYSIS. Work closely with Operations and IT team to ensure data accuracy for the dashboard metrics....
782,Machine Learning- Engineer_er,"        GlobalLogic, Inc.","Santa Clara, CA",,"Storing and retrieving data, statistics and data science, systems that automatically learn from data, computing in distributed systems and visualization of..."
783,Senior Analyst Quantitative Analytics,        Lincoln Financial,"Philadelphia, PA",,"Alternate Locations: Philadelphia, PA (Pennsylvania) Relocation assistance will be considered/provided for this opportunity within our company guidelines."
784,Machine Learning Engineer,    Buddy AI Inc.,"Sunnyvale, CA","$100,000 - $140,000 a year","Build high-leverage tools for data collection, model training/testing, feature extraction, and more. Take ownership of the whole end-to-end machine learning..."
786,OCTO- Research Analyst -Sr-Data Curation (494099),    DIT Inc,"Washington, DC",,"Metadata librarian and data curation analyst support to the OCTO data curation program for various data enhancement, update, and creation activities...."
787,Technology - GSAM Technology - Search and Machine Learning Engineer,        Goldman Sachs,"New York, NY 10282 (Tribeca area)",,"Goldman Sachs Asset Management is one of the world's leading asset management institutions. GSAM delivers innovative investment solutions managing a global,"
788,Data Science Analyst,        xentity corporation,"Denver, CO",,"We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities...."
789,Machine Learning Scientist,        EBSCO Information Services,"Ipswich, MA",,Machine Learning Scientist. Able to structure and process qualitative or quantitative data and draw insightful conclusions from it....
790,"Data Scientist, Advertising Technology",        A9.com,"Palo Alto, CA",,"Knowledge of programmatic ad serving systems Experience as a data scientist or engineer with hands-on experience with large scale data sets , defining and..."
791,Machine Learning Scientist,        DST Systems,"Kansas City, MO",,"They work closely with cross-functional business units, software engineering, and data scientists to simulate and test econometric/probabilistic relationships..."
798,Program Analyst,    Greystones Group,"Ballston, VA",,"Design and conduct processes and capabilities for the collection of naval STEM initiatives data, and provide analysis of this data to create summary reports and..."
799,Senior Data Scientist,    Coffee Meets Bagel,"San Francisco, CA",,"You will be responsible for improving our algorithm and data infrastructure. For anyone who is driven by challenging data problems, this position offers a..."
802,Senior Machine Learning Scientist,    TuSimple LLC,"San Diego, CA",,We’re looking for smart and entrepreneurial people to join the world’s leading scientists and researchers team....
803,Data Scientist,    Panjiva,"Cambridge, MA",,"Imputation of missing data. Fuzzy matching and clustering of data, at scale. Familiarity with large-scale, distributed data processing techniques (Hadoop, Pig,..."
806,Analyst,        Kantar Millward Brown,"Lisle, IL",,"We are looking for a data scientist with experience in marketing analytics, to join us with the title of Analyst...."
812,Finance Data Scientist,        Domino's,"Ann Arbor, MI",,This requires building dashboards and visualizations of complex data sets and building scalable processes that help deliver more frequent data....
813,"Program Analyst (Military Medical Research, Development, and Acquisition)",    Knowesis Inc.,"Falls Church, VA 22040",,"Possession of facilitation, critical thinking, analytical, quantitative, and data gathering skills. Has been providing data driven decisions and solutions to..."
814,"Bioinformatics Scientist, Phenotype Data","    Amyris, Inc.","Emeryville, CA",,"Bioinformatics Scientist, Phenotype Data. Data types include:. Interact closely with biology, analytical chemistry, and fermentation scientists...."
815,Automated Driving Research Scientist – Machine Learning,        Ford Motor Company,"Palo Alto, CA",,Automated Driving Research Scientist – Machine Learning. Automated Driving Research Scientist – Machine Learning position offered by Ford Motor Company (Palo...
816,"RESEARCH ANALYST – SOFTWARE DEVELOPMENT -WASHINGTON, D.C.",        Southwest Research Institute,"Washington, DC",,Design and develop data base supported applications using .Net and SQL Server; Capture user requirements and analyze user needs and software requirements to...
817,Senior Data Scientist,    Consultants 2 Go,"Fulton, MD",,"O Perform data cleaning/hygiene, data QC, and integrate data from both client internal and external data sources on Advanced Data Science Platform...."
818,Advanced Analytics Analyst,        Steelcase,"Grand Rapids, MI 49508",,"The individual will work with the data lake architect, fellow data scientists, and various business partners in developing solutions...."
819,Data Analyst,        GSN Games,"Palo Alto, CA",,"4+ years of experience in a data analyst, financial analyst, scientist or similar role performing quantitative, statistical or financial analysis...."
820,Lead Scientist-Climate Change,        The Nature Conservancy,"Washington, DC",,"Enlists academic, public sector, and NGO scientists in research on challenges of interest to the organization...."
821,Data Scientist,    Cavalier IT Solutions,"New Brunswick, NJ 08933",,"Standardize nominal, categorical, and numerical data to ensure data integrity Partner with scientists, engineers, and business to collect and organize..."
829,"L'Oreal USA, Data Activation & DMP Lead",        L'Oreal USA,"New York, NY",,Briefs IT or vendors on new data projects to bring data into the L’Oreal data ecosystem. Could have a productive conversation with a data scientist without...
830,Sr. Data Scientist,    Pivotal Software,"Atlanta, GA",,"The Data Scientist Position. Pivotal Data Scientists develop new practices and methodologies for working with the Pivotal data warehouse technology, often..."
831,Azure Supportability - Machine Learning Data Technicians/Analysts,"    netLogic Solutions,Inc","Redmond, WA",,"Azure Supportability - Machine Learning Data Technicians/Analysts*. Currently, one of our well branded clients is seeking for an Azure Supportability - Machine..."
832,Sr. Data Scientist,        Biogen,"Cambridge, MA",,Data Scientist Job Description Biogen is looking for a Senior Data Scientist to join our Data Science team in our Digital Health Technology and Data Science...
833,Data Scientist - Developer,"        Samsung Austin Semiconductor, LLC","Austin, TX 78754",,Data Scientist who will perform duties such as:. Prepare new data sources for machine learning / Implement learnings from the data....
834,Statistician,"        Vizient, Inc.","Chicago, IL 60606 (Loop area)",,Conduct statistical inference analysis and testing to develop & evaluate data driven hypotheses and results....
835,Program Scientist,        The Henry M. Jackson Foundation,"Silver Spring, MD 20910",,Coordinate the gathering and assembly of data related to specific projects and perform detailed scientific analysis;...
836,Data Engineer,        Vencore,"McLean, VA",,"Demonstrated experience performing data assessment, data engineering, modeling and analytics to enable new methodologies for end user analysts, data scientists,..."
842,Senior Data Scientist,    Verve,"San Diego, CA",,"Data Scientist to add to our growing team. Fluent in statistical analysis, data mining, and machine learning. Ability to draw conclusions from data, communicate..."
843,Associate Data Scientist,        Yodlee,"Redwood City, CA 94065",,We are looking for an Associate Data Scientist . Yodlee’s Data Products team is driving innovations in the Financial Services Sector using Big Data at Yodlee....
844,Mass Spectrometry Data Scientist,    Genedata,"Boston, MA",,"We are looking for a Mass Spectrometry Data Scientist to join our growing team of Scientific Account Managers, supporting the expansion of our highly innovative..."
845,Machine Learning Engineer,        Spotify,"Boston, MA",,"Help drive optimization, testing and tooling to improve data quality. Apply machine learning methods to massive data sets to extend and enhance Spotify’s..."
846,Clinical Data Scientist,    C.R. Bard International,"Murray Hill, NJ",,The Clinical Data Scientist (CDS) draws on their extensive clinical and scientific knowledge to ensure relevant data are collected on clinical studies and that...
847,Modeling & Simulation (M&S) Analyst /Predictive Analysis/M&S /Engineer,        Jacobs,"Aberdeen, MD",,"Network System Analysis, system(s) analysis, application analysis, analysis planning, test planning and testing, data acquisition and instrumentation, system of..."
848,Research Scientist,        Florida International University,"Miami, FL",,Presents scientific papers related to data collection on specific studies. Coordinating and collecting the clinical data with the Regional Reference Laboratory...
849,Data Scientist/R Programmer,        KellyMitchell,"St. Louis, MO",,"The R programmer will be responsible for translating business questions into data requirements, metrics, and insights to manage business trends and for..."
850,Research Associate / Research Scientist,        Vertex Pharmaceuticals,"Boston, MA 02110 (Central area)",,Establish procedures for each assay and be responsible for calculating and presenting data and reporting data and procedures in electronic lab book....
858,"Scientist, Informatics II",        AbbVie,"Worcester, MA",,Informatics Scientist II Job Description. Working experience in SQL databases and querying other remote data sources....
859,OCT Data Engineer,        Micron,"Manassas, VA",,Collaborating with other data engineers and business process experts to access existing data in data warehouse and big data environments....
861,Cyber Data Scientist / Researcher,        The Johns Hopkins Applied Physics Laboratory,"Laurel, MD",,"The Information Technology Services Department (ITSD) at APL is looking to hire a Data Scientist that can develop inventive, cutting-edge prototype solutions to..."
862,Research Scientist - Polymers,        Cabot Microelectronics,"Aurora, IL 60504",,Generate fundamental data necessary for other scientists to solve pad material development issues. The Scientist I will independently generate high quality data...
863,Senior Data Scientist,"    A2Z Development Center, Inc.","Sunnyvale, CA",,Comfort with a AWS big data tools so that you can extract the data you need from our different sources. Professional work as a Data Scientist at a mobile...
864,Lead Statistical Analysis Engineer,        Schneider National,"Green Bay, WI 54313",,"Identify data sources and prepare data (merging data from different sources, cleansing, manipulation, etc.). Schneider is looking for a Data Scientist to help..."
865,Senior Scientist / Engineer,        ECS Federal LLC,"Arlington, VA",,"ECS Federal, LLC (ECS) is seeking a Senior Scientist / Engineer to work in our Arlington, VA office. Demonstrated experience in the use of mathematics and..."
866,Senior Data Scientist,"        Discovery Communications, Inc.","Silver Spring, MD 20910",,"You’ll work with the Data Science Manager, data & analytics team, data engineering team, and business stakeholders to develop, refine, and scale data products...."
873,Machine Learning Research Scientist,    Sentient,"San Francisco, CA",,"We are seeking an exceptional Machine Learning Research Scientist to join our Artificial Intelligence team. Combining evolutionary computation, deep learning..."
874,Senior Data Scientist - Advanced Analytics,        Lockheed Martin,"Herndon, VA 20171",,"The Data Scientist understands structure and techniques of data analysis and can lead data analysts. To perform these duties, the Data Scientist will:...."
877,Hadoop System Analyst Lead – Big Data,        JPMorgan Chase,"Westerville, OH",,"3+ years of hands-on experience with data architecture, data modeling, database design and data warehousing...."
879,SQL Database Engineer,        Rescare,"Fort Lauderdale, FL",,"Our research analysts are trained social scientists with post-graduate degrees, extensive professional experience, and a diverse range of language capabilities...."
880,Senior Data Scientist,        HireVue,"South Jordan, UT",,"HireVue’s rich data set combining video, audio, textual data combined with evaluation data is a fantastic playground for a Data Scientist...."
887,Machine Learning Data Scientist,        IBM,"San Jose, CA",,"In this position, you would be part of a team of machine learning experts, data scientists and architects developing end to end projects with customers...."
888,Research Data Scientist,        Electronic Arts,"Redwood City, CA 94065",,Our next Research Data Scientist at EA should have. The EA Digital Platform Data Group is responsible for developing a new unified Big Data pipeline across all...
889,Statistical Assistant,        Educational Testing Service,"Princeton, NJ 08541",,"Statistics, mathematics, data analysis, statistical analysis, data processing, psychology. Assemble and process data for routine statistical operations...."
890,Senior Data Analytics Researcher,        ABB,"Raleigh, NC 27606 (West area)",,"Experience in data analysis & data mining tools (R, RapidMiner, Weka, Mathematica, Matlab, etc.). Experience building data collection & information analysis..."
891,Lead Data Scientist,"    Eclat Services, Inc.","Charlottesville, VA","$85,000 - $115,000 a year","Data Science/Data Mining:. Experience with data mining, machine learning, natural language processing, and data visualization...."
894,"2017 Summer Analyst, Equity Research",    FBR & Co.,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)",,"2017 Summer Associate, Equity Research Overview of FBR FBR & Co. (Nasdaq: FBRC) provides investment banking, merger and acquisition advisory, institutional"
895,Data Engineer,    Enodo Score,"Chicago, IL","$70,000 - $90,000 a year","Must be knowledgeable about data modeling, data access, and data storage techniques. Data pipeline/process management, including the organization and..."
896,Advisory Manager – Cybersecurity – Analytics – Data Scientist,        EY,United States,,"We are seeking a Data Scientist to join our Cybersecurity practice. Data Modeling experience. Experience developing analytics for large data settings, and..."
902,Big Data Analysis/BI expert at Microsoft,    Horizon,"Seattle, WA",,"Data Analysis/BI Expert A Data Analysis/BI Expert requires a good foundation in statistics, data insights, presentation and communication...."
903,Analytics Manager (Data Scientist),        Cigna,"Bloomfield, CT",,Experience researching and manipulating complex and large data sets. This role will analyze operational and performance data to uncover opportunities for...
904,Senior Data Scientist,    CircleUp,"San Francisco, CA",,"We are looking for a data scientist who will be responsible for a variety of different projects, including data collection, data analysis, and algorithm..."
905,Statistical Support Clerk,        Old Republic Risk Management,"Brookfield, WI",,Perform and document data integrity verification checks as part of internal Sarbanes-Oxley Act controls. Prepare and update various unit statistical (insurance...
906,Senior Data Scientist - Data Fusion,    smartdrive,"San Diego, CA",,"Senior Data Scientist - Data Fusion. As a Data Scientist, you will work within SmartDrive’s dynamic and fast-moving Analytics team to enhance and enrich our..."
907,Sr. Statistical Programmer/Analyst (Remote),    The Veritas Healthcare Solutions LLC.,Remote,"$105,000 a year",Hands-on skills in legacy data conversions to CDISC SDTM data setsi. Develop and QC SDTM data sets with double programmingb....
909,"Instructor, Sr. Data Scientist",        Galvanize,"Phoenix, AZ 85003 (Central City area)",,Join us in building the world's hub for education in data science and data engineering. We are growing our data science instructional team at Galvanize....
910,Sr Data Scientist,        MetLife,"Cary, NC",,Mentors more junior Data Scientists. Data Scientists combine strong technical knowledge with keen business acumen to create analytics solutions with business...
911,Data Science Manager,    Empulse,"Eden Prairie, MN",,"This is a dual role, managing a blend of data scientists and big data engineers; Big data, machine learning, predictive analytics and cognitive computing are..."
919,Statistical Analyst,    MbSolutions Inc,"Arlington, VA","$80,000 a year",The Contractor shall develop data collection processes/procedures and formats for information for utilization by the Government....
920,STD Statistical Analysis Fellowship -- CDC,        Oak Ridge Associated Universities,"Atlanta, GA",,Experience analyzing national survey data sets is desired. Experience analyzing data using R and SAS is required....
923,Director Data Science,    AdTheorent,"New York, NY",,"Recruit, motivate, and develop the best data scientist talent. 5+ years of experience managing a team of data scientists...."
925,Accenture Analytics - Data Science Manager,        Accenture,"New York, NY 10011 (Chelsea area)",,"Accenture Analytics – Global Management – Data Scientist. Manage, architect and analyze big data in order to build data driven business insights and high impact..."
932,Start Up Hiring Quant Data Scientist,    Eka Finance,"New York, NY",,Exciting start up hiring a quant data scientist with extensive experience applying a range of machine learning models to a diverse set of data ....
934,MEMS Data Scientist,        InvenSense,"San Jose, CA 95110 (Downtown area)",,"Fluency in Python and/or C# with a solid understanding of statistical data analysis, machine learning techniques, and data visualization...."
935,Data Scientist,    Enterprise Select,"New York, NY 10038 (Financial District area)","$130,000 a year","2+ years practical experience as a data scientist or similar quantitative role. We are specifically looking for an experienced Data Scientist who is proactive,..."
936,Research Development Engineer/Scientist,    TULK llc,"Alexandria, VA","$160,000 a year",We are seeking a research scientist that applies theory to observables or proxy data to address intelligence issues in the geospatial domain....
937,Machine Learning Research Scientist,        Datalogic,"Pasadena, CA",,Work with other members of the Machine Vision Applications DL LABS team to develop novel machine learning - based methods for industrial inspection
938,Data Scientist / R Programer,"    Envision, LLC","St. Louis, MO",,"R Programmer (Data Scientist)*. The R programmer will be responsible for translating business questions into data requirements, metrics, and insights to manage..."
940,Research Analyst (Entry-Level),        Sovos Compliance,"Wilmington, MA",,Are you a research-driven person who is excited by the thought of being at the forefront of finding new information? Do you love the details of a project and
941,"Course Developer, Data Analyst","    Udacity, Inc.","San Francisco, CA",,Experience as a data analyst or data scientist. You’ll be working directly with our partners (like Facebook and Tableau) to build projects that will be used to...
947,Data Science Summer Intern,    Lazard Ltd.,"New York, NY",,Job Description The Summer Data Science Intern at Lazard will work within the Corporate Strategy team. The primary responsibility is to
949,"Senior Scientist, Machine Learning and Virtual Screening",    Schrodinger,"New York, NY",,"Senior Scientist, Machine Learning and Virtual Screening. The ideal candidate is a scientist experienced in the application, development, and refinement of..."
950,"Manager, Decision Science",        Facebook,"Menlo Park, CA",,"The ideal candidate will also have a strong management and leadership track record, proven hands-on experience in data manipulation, a passion for data, media..."
951,Data Engineer,        CrowdStar,"Burlingame, CA 94010",,Maintain and enhance Tableau and custom data visualization tools.Work with data scientists to develop a scalable data visualization platform....
952,Strategic Drug Development Data Scientist,    QuintilesIMS,United States,,"Proven experience of managing raw data, through to aggregated information, to drive. Information Technology (IT) Development team as they build technical and..."
954,Research Data Associate,        NYU School of Medicine,"New York, NY",,RAs will assist with data cleaning and data management. Data duties RAs will enter all assessment data into Qualtrics and RedCap....
955,Analytical Development Scientist,"    Medical Science & Computing, Inc.","Gaithersburg, MD",,"Proven data presentation, troubleshooting and problem solving skills. We are currently searching for the Analytical Development Scientist to support the..."
962,Predictive Modeler,    ITR (Information Technology Resources),"Knoxville, TN",,"Business Intelligence Data Scientist. Advanced experience with data mining techniques, statistical data model development and self-learning models...."
963,Data Scientist,    ITStaff Technical Resources,"Santa Clara, CA","$85,000 - $120,000 a year",They’re looking for a data scientist who's passionate about performing analysis and driving development utilizing DNA sequencing technology....
964,Associate Data Scientist,        Walmart,"Bentonville, AR 72712",,1 year experience with big data analytics. Presents data insights and recommendations to key stakeholders. Manages the continuous improvement of data science...
965,Data Scientist / R Modeller,    Brillio Inc,"Irving, TX",,Job Description Description: Troubleshoot problems encountered by customers Develop customer-facing documentation for our website and other venues File bug
966,Data Scientist - Machine Learning Emphasis,"    The Artisan Group, Inc.","Washington, DC",,"Because of new project initiatives, The Artisan Group has been tasked to identify a talented individual for the role of Data Scientist...."
967,Lead Data Scientist - Healthcare,        Aetna,"Wellesley, MA",,Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources....
970,Data Science Consultant,        Business Control Systems,"Charlotte, NC 28202 (Downtown Charlotte area)",,"Previous experience working in data mining. Business Control Systems is seeking a Data Scientist in Charlotte, NC, to model complex problems, discover Institute..."
978,Data Scientist / Business Intelligence Analyst,    Stansberry Research,"Baltimore, MD",,Identify and understand source data systems and become an expert of data sources and flows. Stansberry Holdings is looking for a Data Scientist/Business...
979,Junior Research Scientist (Rolling Admission),    Institute for the Study of Decision Making,"New York, NY",,Collect and analyze data. Provide ready access to all experimental data for the researcher and/or supervisor. Organizing and maintaining centralized laboratory...
980,"Senior Associate, Data Science",        Capital One,"McLean, VA",,"Writing software to clean and investigate large, messy data sets of numerical and textual data -Integrating with external data sources and APIs to discover..."
981,Research Scientist- Research Technologies- LCMS Bioanalysis Job,        Novo Nordisk,"Seattle, WA 98109 (Westlake area)",,Interpret and properly document experimental data. Requisition ID 46122BR....
982,Scientist / Engineer,        ECS Federal LLC,"Arlington, VA",,"Physics-based signal processing, and the analysis of real data. ECS Federal, LLC (ECS) is seeking a Scientist / Engineer to work in our Arlington, VA office...."
983,Data Scientist Internship,"    Faraday Future, Inc.","San Jose, CA",,"Experience with Spark, Hadoop & Other big data tools. Use Stats, Machine Learning, Math and CS to help design the car and its sensors, gain insight into..."
985,Data Analysis Intern,        Zebra Technologies,"Lincolnshire, IL 60069",,"Advanced Data Analysis. Experience wtih various data management applications is a plus. We are looking for a hard-working intern, willing to learn, and..."
986,Machine Learning Research Scientist - 2004504,    Software Engineering Institute,"Pittsburgh, PA 15213 (North Oakland area)",,"Engineering efficient data intake, processing, and reporting streams for a variety of intelligence-related data...."
992,Modeling and Simulation Analyst (EO/IR),        Parsons Corporation,"Suitland, MD",,Parsons is supporting the Office of Naval Intelligence / Intelligence Analysis and Data Support (ONI IADS) Program Office ....
993,Data Analytics Instructor,    Level Education from Northeastern University,"Seattle, WA",,"Data analyst, data scientist, management consultant, financial analyst) and some instruction experience; Data pre-processing and cleaning, exploratory data..."
994,Data Engineer,        Acquia,"Boston, MA",,Work with data scientists to architect and build systems that use Machine Learning techniques to provide services via Rest APIs....
995,Data Scientist/R Programmer,"        Levi, Ray & Shoup, Inc.","Woods Hole, MA",,The Data Scientist/R Programmer will:. LRS Consulting Services is seeking a Data Scientist/R Programmer for a 3-month contract opportunity with our client in...
996,Research Scientist,        Areté Associates,"Chantilly, VA",,"Assess algorithm performance on real-world data. Sensor applications including EO/IR and radar, data analysis, signal processing, machine learning, algorithm..."
997,Statistical & Research Analyst III,        State of South Carolina,"Chesterfield County, SC","$32,838 - $60,760 a year","Knowledge of methods of research design, data collection, data manipulation, data analysis and presentation of information...."
998,Senior Data Scientist,        OpenTable,"San Francisco, CA 94103 (South Of Market area)",,"Senior Data Scientist. OpenTable is looking for an experienced, impact-driven Senior Data Scientist to join our team...."
999,Machine Learning Scientist,    Tinder,"West Hollywood, CA",,We are looking for a Machine Learning Scientist to help us explore a vast amount of data and derive knowledge from that data that can be used to improve our...
1000,Data Scientist Principal Job,        SAIC,"Reston, VA",,"Data Scientist Principal (Job Number:. SAIC currently has an opening for a Data Scientist Principal based in Reston, VA...."
1001,Computer Science - Data Structures & Algorithm Analysis,        Concordia University Texas,"Austin, TX",,The Department of Computer Science at Concordia University Texas main campus is looking for a Computer Science Adjunct Instructor to instruct a course on Data...
1007,Market Research Analyst,        American Heart Association,"Robbinsville, NJ 08691",$15 an hour,+ Compile the data. + Data gathering may include outreach within the community. + Gather data from a variety of sources such as internet;...
1008,Research Analyst,    American Society for Engineering Education (ASEE),"Washington, DC 20036 (Downtown area)","$50,000 a year","Collects and analyzes survey data; Experience with/ interest in data visualization (Tableau and Qlik). Prepares reports, gathers data, composes correspondence..."
1009,Statistician/Mathematician,        VGT,"Reno, NV",,The Statistician/Mathematician designs and develops pay tables and new games. This position works independently but with oversight and support from a project
1010,Research Scientist - JUL16-02,        Human Resources Research Organization,"Alexandria, VA",,"Collecting and analyzing data and interpreting results; Human Resources Research Organization (HumRRO) is an industry leader in designing, developing, and..."
1011,"Postdoctoral Research Scientist, Lifelong Machine Learning",        Facebook,"Redmond, WA",,Analysis of computing data hierarchy from cloud to mobile device client. Formulation of new ML and data analysis approaches that harness always on device...
1012,Senior Data Scientist,        Walgreens,"Deerfield, IL",,Senior Data Scientist (Job Number:. Uses data mining techniques and programming skills to analyze research data and Walgreen databases to identify areas of...
1013,Statistician,        General Dynamics Information Technology,"Coralville, IA 52241",,"Plans data collection, and analyzes and interprets statistical data from surveys, experiments, studies, and other sources...."
1014,Statistician,    QuintilesIMS,"Plymouth Meeting, PA",,Experience with large data sets and basic knowledge of SAS programming languages in both PC and mainframe environments is preferred....
1015,"Senior Data Scientist, Risk Management",        Bill.com,"Palo Alto, CA 94303 (Duveneck-Saint Francis area)",,Experience with data visualization a plus. Minimum 5 years of industry experience in data science. Identify and evaluate new data sources to build effective...
1022,Data Acquisition Programmer,    Ceres Imaging,"Oakland, CA","$90,000 - $150,000 a year","Data Acquisition Programmer. Strong background programming hardware or instrumentation, preferably with an emphasis on data collection/logging...."
1023,Fair Lending Statistician,        Happy State Bank,"Addison, TX 75001",,Apply statistical techniques to streamline data collection from multiple datasets and data validation procedures;...
1024,"Analyst/Senior Analyst, Advanced Analytics",        Liberty Mutual,"Boston, MA","$73,300 - $114,900 a year","Preferred experience manipulating and analyzing data. Participate in discussions with key stakeholders, such as Underwriting, and GS Analytics modeling team..."
1025,BI/Visualization Analyst,"        Neustar, Inc.","McLean, VA",,Interested in growing as a data scientist or visualization expert to help organizations extract insights in an easy and rapid manner....
1026,Accenture Analytics-Data Science Consultant,        Accenture,"San Francisco, CA 94105 (Financial District area)",,"Accenture Analytics – Data Scientist. Manage, architect and analyze big data in order to build data driven business insights and high impact data models to..."
1027,Data Scientist (EPIC Social Media Analytics Company),    Thousand Hills Holdings LLC,"Frisco, TX 75033","$100,000 a year",Seeking a Data Scientist to own the scoring platform for celebrities. This Social Media Analytics company has an EPIC perm opportunity with a cutting edge start...
1028,Sr. Data Scientist - ID Graph,        Oracle,"Broomfield, CO",,Identifies meaningful insights from large data and metadata sources; Interacts with product and service teams to identify questions and issues for data analysis...
1029,Data Scientist,"    Gunther Douglas, Inc.","Washington, DC","$95,000 - $105,000 a year","Gunther Douglas’ global client is seeking a *Data Scientist*. Experience writing code and using data science tools such as SQL, Python, Tableau, ArcGIS, and/or..."
1031,Flame Data Scientist,        Honeywell,"Lincolnshire, IL 60069",,"We are looking for a Data Scientist that will help us discover the information hidden in vast amounts of flame sensor data, and help the products make smarter..."
1038,Senior Data Scientist - Streaming Experimentation and Modeling,        Netflix,"Los Gatos, CA",,"Netflix data science is a unique combination of big data, algorithms, and entertainment:. Analyze experimental data with statistical rigor...."
1039,Data Scientist,    Nuna,"San Francisco, CA",,"Nuna Data Science. Work with engineering, and product management to develop methods that enhance the quality and value of data in Nuna’s data platform...."
1040,Research Analyst,    Kansas Department of Labor,"Topeka, KS",,"One year of experience in collecting, evaluating, studying or reporting on statistical, and economic data...."
1041,Research Scientist - Health Care,        National Opinion Research Center (NORC),"Bethesda, MD",,"Our team includes social scientists that acquire, collect, and analyze data from health care organizations and patients;..."
1043,Data Scientist,        Hopper,"Cambridge, MA",,"We’re looking for a data-savvy individual to join our team as a data scientist, to create consumer-focused research content and support user-centric product..."
1044,Data Scientist,        Zacks Investment Management,"Chicago, IL",,Data Scientist- Stock Market Applications. Zacks Investment is expanding its Machine Learning team and is looking for a data scientist with experience in stock...
1045,Enterprise Data Governance Analyst,    NYU Langone Health System,"New York, NY",,Supports the data governance team in conducting moderately complex data analysis to help drive data quality improvement initiatives....
1052,Statistical Data Analyst,        Preferred Mutual Insurance Company,"New Berlin, NY",,"Key activities include querying and aggregatingdata, cleansing and standardizing data, transforming data, interrogating andanalyzing data, creating profiling..."
1053,DATA SCIENTIST-OPTIMIZATION/AI,    Kite Staffing,"San Francisco, CA",,Leading San Francisco-based FinTech company that is transforming the lending market is looking for a data scientist - Optimization/ AI to help develop the next...
1054,Predictive Modeling - Senior Consultant,        CVS Health,"Northbrook, IL",,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools;..."
